customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST02366,Male,1,No,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,46.06,1248.28,Yes
CUST02367,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53.21,869.38,No
CUST02368,Female,0,No,No,24,Yes,No,DSL,No,No,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),27.21,594.56,No
CUST02369,Male,0,No,No,35,Yes,No,DSL,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.12,2291.02,No
CUST02370,Female,0,Yes,No,27,Yes,No phone service,DSL,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,18.0,486.05,No
CUST02371,Female,0,Yes,No,20,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.03,1170.21,No
CUST02372,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),72.39,1708.29,No
CUST02373,Female,0,Yes,No,21,No,No,Fiber optic,No,No,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,18.0,307.96,No
CUST02374,Male,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Mailed check,39.78,925.06,No
CUST02375,Female,0,No,No,19,No,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,68.2,1321.39,No
CUST02376,Male,0,Yes,No,21,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.1,1389.37,No
CUST02377,Male,0,Yes,No,28,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),65.49,1795.25,Yes
CUST02378,Female,0,Yes,No,22,Yes,No,DSL,No internet service,No,No,No,Yes,No,One year,Yes,Mailed check,78.64,1796.47,No
CUST02379,Male,0,No,Yes,34,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,One year,Yes,Bank transfer (automatic),19.85,703.77,No
CUST02380,Female,0,Yes,Yes,18,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,91.26,1714.35,Yes
CUST02381,Female,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,60.44,938.94,No
CUST02382,Female,0,Yes,No,24,Yes,No,No,No internet service,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,52.11,1266.2,Yes
CUST02383,Female,0,No,No,14,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,18.0,282.56,Yes
CUST02384,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),61.97,1897.11,No
CUST02385,Male,0,Yes,No,24,Yes,No,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.36,2169.35,No
CUST02386,Female,0,No,No,22,Yes,No,No,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,74.25,1601.67,No
CUST02387,Male,0,No,Yes,25,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,No,One year,Yes,Credit card (automatic),75.12,1905.19,No
CUST02388,Female,1,Yes,No,18,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),59.83,1123.28,Yes
CUST02389,Female,0,No,No,17,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,68.18,1164.12,No
CUST02390,Female,0,Yes,No,22,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,36.78,878.45,No
CUST02391,Male,0,No,Yes,25,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.86,1846.26,Yes
CUST02392,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer (automatic),55.27,1160.46,No
CUST02393,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,36.26,658.49,No
CUST02394,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,92.64,2083.86,No
CUST02395,Female,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,One year,No,Credit card (automatic),22.75,555.35,No
CUST02396,Male,0,No,No,25,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,One year,Yes,Electronic check,85.73,2196.46,No
CUST02397,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),87.61,2363.19,No
CUST02398,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,54.18,1472.87,Yes
CUST02399,Female,0,No,No,26,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,100.91,2645.58,No
CUST02400,Female,0,No,No,22,No,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,53.55,1255.07,No
CUST02401,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,One year,No,Mailed check,51.67,1206.28,No
CUST02402,Male,1,No,No,23,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,33.99,715.79,Yes
CUST02403,Male,1,No,No,28,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,69.75,1926.91,No
CUST02404,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),41.24,605.82,No
CUST02405,Female,0,No,No,31,Yes,No,Fiber optic,No,No,No,No,No,No internet service,One year,No,Electronic check,46.25,1430.55,No
CUST02406,Female,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),68.04,1356.09,No
CUST02407,Male,1,Yes,Yes,23,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.29,1576.76,No
CUST02408,Male,0,Yes,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),107.68,2595.26,No
CUST02409,Female,0,No,No,30,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,97.93,3013.11,Yes
CUST02410,Male,0,Yes,No,23,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),86.53,2000.9,No
CUST02411,Female,0,Yes,Yes,24,Yes,No,No,No,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),65.6,1605.84,Yes
CUST02412,Male,0,No,No,25,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,57.88,1337.3,No
CUST02413,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.2,1597.9,No
CUST02414,Male,0,No,Yes,23,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,53.31,1280.47,Yes
CUST02415,Female,0,Yes,No,27,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),48.97,1384.53,No
CUST02416,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.64,1951.18,No
CUST02417,Male,0,No,No,23,Yes,No,DSL,No,No,No internet service,No internet service,Yes,Yes,One year,No,Credit card (automatic),43.65,1019.12,No
CUST02418,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),45.49,1248.93,No
CUST02419,Male,0,No,No,21,Yes,Yes,No,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,98.65,2038.01,No
CUST02420,Male,0,Yes,No,27,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,No,Credit card (automatic),28.61,814.72,No
CUST02421,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),38.81,1053.31,No
CUST02422,Male,0,Yes,No,27,Yes,No,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,108.2,2955.44,No
CUST02423,Female,1,Yes,No,26,Yes,No,DSL,No internet service,No,No,No internet service,No,Yes,One year,No,Credit card (automatic),58.24,1516.32,No
CUST02424,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,111.28,2671.47,No
CUST02425,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.98,1134.44,Yes
CUST02426,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Credit card (automatic),72.21,1616.68,No
CUST02427,Male,1,Yes,Yes,25,Yes,No,DSL,No,No,Yes,No,No,No internet service,Two year,No,Credit card (automatic),93.15,2342.88,No
CUST02428,Female,0,No,No,29,Yes,Yes,No,No,No,No,No,No internet service,No,Two year,No,Electronic check,42.82,1216.89,No
CUST02429,Male,0,Yes,Yes,24,No,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),120.23,2965.64,No
CUST02430,Female,0,Yes,No,21,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,58.29,1240.74,Yes
CUST02431,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),85.27,2083.85,No
CUST02432,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.66,1146.23,No
CUST02433,Female,0,Yes,No,30,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),114.75,3407.81,No
CUST02434,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Two year,No,Credit card (automatic),79.1,1916.15,No
CUST02435,Female,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,132.92,3559.05,No
CUST02436,Male,0,Yes,No,23,No,No,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),105.37,2445.4,Yes
CUST02437,Male,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),95.11,2499.81,Yes
CUST02438,Male,0,Yes,No,25,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,41.35,1013.71,No
CUST02439,Female,0,No,No,23,No,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),72.52,1667.24,No
CUST02440,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),60.5,1767.28,No
CUST02441,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.79,2141.89,Yes
CUST02442,Female,0,Yes,No,18,No,Yes,DSL,No internet service,No,No,No,No internet service,No,One year,Yes,Electronic check,74.43,1318.63,No
CUST02443,Female,0,No,Yes,29,Yes,No,Fiber optic,No internet service,No,No,Yes,No internet service,No,One year,No,Electronic check,42.98,1246.12,No
CUST02444,Female,1,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,65.3,1082.52,Yes
CUST02445,Male,0,Yes,No,31,Yes,No,DSL,No,No internet service,No,No,No internet service,No internet service,One year,Yes,Electronic check,67.11,2129.01,No
CUST02446,Male,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,Yes,No internet service,One year,Yes,Electronic check,39.69,940.17,Yes
CUST02447,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),94.01,1519.06,No
CUST02448,Male,0,No,No,25,No,No,DSL,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),76.67,1919.85,Yes
CUST02449,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No,Two year,Yes,Credit card (automatic),94.4,1920.13,No
CUST02450,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),84.62,2192.25,No
CUST02451,Male,0,No,Yes,26,No,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.59,448.5,No
CUST02452,Female,0,Yes,No,14,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),45.0,571.35,No
CUST02453,Female,0,No,Yes,21,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,119.6,2556.87,Yes
CUST02454,Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,One year,Yes,Bank transfer (automatic),93.55,2794.51,No
CUST02455,Female,0,No,No,22,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,21.35,427.3,No
CUST02456,Male,0,Yes,Yes,22,No,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.1,1835.96,No
CUST02457,Male,0,No,No,17,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,45.04,747.71,No
CUST02458,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),18.0,443.8,No
CUST02459,Female,1,No,No,20,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),119.72,2306.01,No
CUST02460,Male,1,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,72.26,1124.24,No
CUST02461,Female,0,No,Yes,18,No,No,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,76.51,1436.69,Yes
CUST02462,Female,0,No,Yes,22,Yes,No,No,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),32.3,615.37,No
CUST02463,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Two year,Yes,Mailed check,35.41,689.87,No
CUST02464,Female,0,No,No,23,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),22.25,592.63,No
CUST02465,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,112.51,2546.75,No
CUST02466,Male,0,Yes,Yes,13,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,20.7,160.43,No
CUST02467,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,Yes,No,No internet service,One year,No,Mailed check,118.5,2363.35,No
CUST02468,Male,0,No,No,23,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),40.4,995.0,No
CUST02469,Male,0,Yes,Yes,27,No,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Two year,No,Electronic check,33.16,909.81,Yes
CUST02470,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,68.34,1914.59,Yes
CUST02471,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),49.47,1117.02,No
CUST02472,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,72.92,1636.76,No
CUST02473,Female,0,Yes,No,24,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,43.69,1112.43,No
CUST02474,Female,0,Yes,No,23,Yes,No,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),60.6,1388.62,No
CUST02475,Female,0,No,No,22,Yes,Yes,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),47.25,957.85,No
CUST02476,Female,0,No,Yes,20,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No,Two year,Yes,Mailed check,95.84,1877.03,No
CUST02477,Male,0,Yes,No,22,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,Yes,One year,Yes,Mailed check,85.38,1896.81,No
CUST02478,Female,0,No,No,27,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,77.43,2076.13,No
CUST02479,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),101.61,1301.27,Yes
CUST02480,Female,0,No,No,27,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),77.9,2113.45,No
CUST02481,Male,0,Yes,No,26,Yes,No,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),75.36,1977.29,No
CUST02482,Female,0,Yes,No,23,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),66.4,1465.68,No
CUST02483,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,48.51,1079.88,Yes
CUST02484,Male,0,No,No,27,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,48.58,1305.1,No
CUST02485,Male,0,No,Yes,21,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),74.41,1583.59,No
CUST02486,Female,1,No,No,26,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Electronic check,100.54,2618.91,No
CUST02487,Female,0,Yes,No,27,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Two year,Yes,Credit card (automatic),87.11,2331.46,No
CUST02488,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),86.94,1697.44,No
CUST02489,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No internet service,No,No,No,No,One year,Yes,Mailed check,36.82,703.64,No
CUST02490,Male,1,Yes,No,21,No,No,No,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),85.68,1802.95,No
CUST02491,Male,0,No,No,26,Yes,No,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),58.02,1384.09,No
CUST02492,Male,0,Yes,No,31,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),75.27,2374.37,No
CUST02493,Female,0,No,No,11,No,Yes,Fiber optic,No internet service,Yes,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),86.56,943.63,No
CUST02494,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,35.31,779.26,No
CUST02495,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,Two year,Yes,Credit card (automatic),74.72,1203.05,No
CUST02496,Female,0,No,No,22,Yes,No,No,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),77.09,1737.15,No
CUST02497,Female,0,No,Yes,20,Yes,No,No,No,No internet service,No,No,No,No,Month-to-month,No,Electronic check,99.96,2001.91,Yes
CUST02498,Female,1,No,No,25,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),54.49,1347.93,Yes
CUST02499,Female,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No internet service,No,One year,Yes,Credit card (automatic),68.16,2034.77,No
CUST02500,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),75.1,1976.77,No
CUST02501,Female,0,Yes,No,31,No,Yes,No,No,No internet service,No,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),54.5,1699.98,No
CUST02502,Female,0,Yes,No,12,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,No,Two year,No,Bank transfer (automatic),53.95,638.25,No
CUST02503,Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,52.79,1274.92,No
CUST02504,Female,0,No,No,25,Yes,No,No,No,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,66.17,1556.72,No
CUST02505,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),122.41,2646.67,No
CUST02506,Male,0,No,No,27,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),67.24,1776.51,No
CUST02507,Female,0,Yes,No,26,Yes,No,No,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.63,2190.86,Yes
CUST02508,Male,0,No,Yes,16,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,70.95,1129.9,No
CUST02509,Female,0,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,60.77,1408.6,No
CUST02510,Female,0,Yes,No,19,Yes,Yes,DSL,No internet service,No internet service,Yes,No,Yes,No,Two year,No,Credit card (automatic),69.27,1277.82,No
CUST02511,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,93.08,2619.11,No
CUST02512,Female,1,No,No,19,No,No,No,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),68.4,1325.21,No
CUST02513,Male,0,No,No,28,Yes,No,No,No,Yes,No,No,No,No,Two year,Yes,Electronic check,65.17,1755.54,No
CUST02514,Female,0,No,No,17,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),62.96,996.4,No
CUST02515,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),40.2,808.45,No
CUST02516,Female,0,Yes,No,18,No,Yes,DSL,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),101.2,1833.78,No
CUST02517,Male,0,No,No,25,No,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,56.59,1420.57,No
CUST02518,Male,0,No,Yes,21,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),114.08,2389.73,No
CUST02519,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,77.34,1270.06,Yes
